Date,Unnamed: 6,Unnamed: 7,Unnamed: 10,Unnamed: 12,Unnamed: 15,Unnamed: 19,Unnamed: 22,Unnamed: 24,Unnamed: 27,Unnamed: 31,Unnamed: 33,Unnamed: 36,snapshot_date,arrival_date,actual_or_forecast,Day,Rooms Sold,Arrival Rooms,Compliment Rooms,House Use,Individual Confirm,Occupancy %,Room Revenue,ARR,Departure Rooms,OOO Rooms,Pax,Total Room Inventory
,118.0,116.0,38.0,1.0,1.0,116.0,96.6102,1183477.53,10202.3925,37.0,12.0,159.0,,,actual,,,,,,,,,,,,,
,116.0,112.0,32.0,0.0,2.0,112.0,94.8276,971581.15,8674.8316,37.0,15.0,147.0,,,actual,,,,,,,,,,,,,
,110.0,106.0,39.0,0.0,5.0,106.0,91.8182,1005538.41,9486.2114,47.0,20.0,148.0,,,actual,,,,,,,,,,,,,
,111.0,105.0,47.0,0.0,5.0,105.0,90.0901,969379.88,9232.1893,49.0,19.0,168.0,,,actual,,,,,,,,,,,,,
,111.0,96.0,49.0,0.0,5.0,96.0,81.982,973871.65,10144.4963,58.0,20.0,140.0,,,actual,,,,,,,,,,,,,
,114.0,113.0,46.0,0.0,5.0,113.0,94.7368,1164832.45,10308.2517,29.0,16.0,152.0,,,actual,,,,,,,,,,,,,
,111.0,101.0,32.0,0.0,5.0,101.0,86.4865,953885.14,9444.4073,45.0,19.0,141.0,,,actual,,,,,,,,,,,,,
,111.0,107.0,42.0,0.0,5.0,107.0,91.8919,981184.07,9169.9445,37.0,19.0,142.0,,,actual,,,,,,,,,,,,,
,113.0,110.0,52.0,0.0,5.0,110.0,92.9204,1003529.19,9122.9926,50.0,17.0,158.0,,,actual,,,,,,,,,,,,,
,108.0,101.0,35.0,1.0,5.0,101.0,87.963,990661.72,9808.5318,44.0,22.0,140.0,,,actual,,,,,,,,,,,,,
,112.0,79.0,36.0,0.0,5.0,79.0,66.0714,774548.99,9804.4175,58.0,21.0,119.0,,,actual,,,,,,,,,,,,,
,111.0,74.0,27.0,0.0,5.0,74.0,62.1622,779248.58,10530.3862,32.0,21.0,118.0,,,actual,,,,,,,,,,,,,
,110.0,84.0,28.0,1.0,6.0,84.0,70.0,880038.17,10476.6448,18.0,20.0,132.0,,,actual,,,,,,,,,,,,,
,109.0,85.0,32.0,1.0,7.0,85.0,70.6422,831049.21,9777.0495,31.0,27.0,122.0,,,actual,,,,,,,,,,,,,
,107.0,84.0,27.0,1.0,6.0,84.0,71.9626,881244.42,10491.005,28.0,27.0,112.0,,,actual,,,,,,,,,,,,,
,106.0,78.0,35.0,0.0,5.0,78.0,68.8679,913216.13,11707.8991,41.0,26.0,111.0,,,actual,,,,,,,,,,,,,
,106.0,92.0,37.0,1.0,6.0,92.0,80.1887,1014410.24,11026.1982,23.0,24.0,139.0,,,actual,,,,,,,,,,,,,
,102.0,94.0,42.0,1.0,6.0,94.0,85.2941,1097839.42,11679.1427,40.0,28.0,144.0,,,actual,,,,,,,,,,,,,
,106.0,102.0,53.0,0.0,6.0,102.0,90.566,1229868.52,12057.5345,46.0,24.0,154.0,,,actual,,,,,,,,,,,,,
,104.0,100.0,45.0,0.0,6.0,100.0,90.3846,1110070.47,11100.7047,48.0,26.0,134.0,,,actual,,,,,,,,,,,,,
,109.0,107.0,42.0,0.0,8.0,107.0,90.8257,1218623.87,11389.0081,35.0,21.0,144.0,,,actual,,,,,,,,,,,,,
,111.0,110.0,46.0,0.0,6.0,110.0,93.6937,1239408.82,11267.3529,43.0,19.0,151.0,,,actual,,,,,,,,,,,,,
,111.0,107.0,35.0,0.0,6.0,107.0,90.991,1186511.16,11088.8893,42.0,19.0,142.0,,,actual,,,,,,,,,,,,,
,111.0,111.0,44.0,0.0,5.0,111.0,95.4955,1242808.85,11196.4761,40.0,19.0,156.0,,,actual,,,,,,,,,,,,,
,114.0,114.0,51.0,3.0,2.0,114.0,95.614,1405302.04,12327.2108,48.0,16.0,179.0,,,actual,,,,,,,,,,,,,
,115.0,115.0,49.0,3.0,2.0,115.0,95.6522,1423356.02,12377.0088,49.0,15.0,176.0,,,actual,,,,,,,,,,,,,
,115.0,115.0,51.0,0.0,2.0,115.0,98.2609,1383819.24,12033.2107,51.0,15.0,174.0,,,actual,,,,,,,,,,,,,
,114.0,113.0,38.0,0.0,5.0,113.0,94.7368,1279118.67,11319.6342,40.0,16.0,160.0,,,actual,,,,,,,,,,,,,
,110.0,103.0,46.0,0.0,7.0,103.0,87.2727,1196881.34,11620.2071,56.0,20.0,142.0,,,actual,,,,,,,,,,,,,
,112.0,100.0,39.0,0.0,7.0,100.0,83.0357,1136946.06,11369.4606,42.0,18.0,150.0,,,actual,,,,,,,,,,,,,
,115.0,101.0,42.0,0.0,6.0,101.0,82.6087,1118061.11,11069.9119,42.0,20.0,161.0,,,actual,,,,,,,,,,,,,
,113.0,79.0,28.0,0.0,6.0,79.0,64.6018,834125.8,10558.5544,50.0,18.0,125.0,,,actual,,,,,,,,,,,,,
,111.0,75.0,27.0,1.0,6.0,75.0,61.2613,791948.07,10559.3076,31.0,21.0,125.0,,,actual,,,,,,,,,,,,,
,112.0,72.0,28.0,1.0,5.0,72.0,58.9286,766147.44,10640.9366,32.0,18.0,120.0,,,actual,,,,,,,,,,,,,
,109.0,86.0,29.0,1.0,6.0,86.0,72.4771,912975.48,10615.9939,15.0,21.0,136.0,,,actual,,,,,,,,,,,,,
,110.0,82.0,36.0,0.0,5.0,82.0,70.0,931991.59,11365.751,40.0,20.0,121.0,,,actual,,,,,,,,,,,,,
,110.0,97.0,41.0,0.0,6.0,97.0,82.7273,1004057.13,10351.1044,27.0,20.0,142.0,,,actual,,,,,,,,,,,,,
,108.0,97.0,37.0,0.0,9.0,97.0,81.4815,1135466.54,11705.8406,37.0,23.0,158.0,,,actual,,,,,,,,,,,,,
,112.0,104.0,46.0,0.0,13.0,104.0,81.25,1059404.68,10186.5834,39.0,18.0,163.0,,,actual,,,,,,,,,,,,,
,112.0,99.0,48.0,0.0,8.0,99.0,81.25,986415.03,9963.7881,56.0,18.0,155.0,,,actual,,,,,,,,,,,,,
,112.0,87.0,34.0,3.0,6.0,87.0,69.6429,833416.61,9579.5012,46.0,18.0,136.0,,,actual,,,,,,,,,,,,,
,112.0,109.0,46.0,3.0,6.0,109.0,89.2857,1036665.64,9510.6939,24.0,18.0,169.0,,,actual,,,,,,,,,,,,,
,115.0,115.0,45.0,3.0,6.0,115.0,92.1739,1128129.79,9809.8242,39.0,15.0,166.0,,,actual,,,,,,,,,,,,,
,115.0,109.0,50.0,3.0,8.0,109.0,85.2174,1115873.81,10237.3744,56.0,15.0,148.0,,,actual,,,,,,,,,,,,,
,113.0,110.0,49.0,3.0,8.0,110.0,87.6106,1200724.13,10915.6739,48.0,17.0,150.0,,,actual,,,,,,,,,,,,,
,112.0,106.0,45.0,1.0,8.0,106.0,86.6071,1151624.07,10864.378,49.0,18.0,157.0,,,actual,,,,,,,,,,,,,
,112.0,100.0,54.0,0.0,7.0,100.0,83.0357,1094722.2,10947.222,60.0,18.0,151.0,,,actual,,,,,,,,,,,,,
,115.0,110.0,40.0,0.0,3.0,110.0,93.0435,1317590.96,11978.0996,31.0,15.0,171.0,,,actual,,,,,,,,,,,,,
,115.0,113.0,31.0,0.0,4.0,113.0,94.7826,1385761.06,12263.3722,28.0,15.0,175.0,,,actual,,,,,,,,,,,,,
,116.0,115.0,41.0,0.0,4.0,115.0,95.6897,1436816.8,12494.0591,39.0,14.0,182.0,,,actual,,,,,,,,,,,,,
,115.0,110.0,39.0,0.0,3.0,110.0,93.0435,1276700.33,11606.3666,44.0,15.0,178.0,,,actual,,,,,,,,,,,,,
,113.0,100.0,42.0,1.0,5.0,100.0,83.1858,1256975.14,12569.7514,52.0,17.0,158.0,,,actual,,,,,,,,,,,,,
,116.0,110.0,50.0,1.0,5.0,110.0,89.6552,1406104.57,12782.7688,39.0,14.0,180.0,,,actual,,,,,,,,,,,,,
,115.0,105.0,60.0,0.0,4.0,105.0,87.8261,1355289.3,12907.5171,65.0,15.0,149.0,,,actual,,,,,,,,,,,,,
,116.0,113.0,41.0,0.0,3.0,113.0,94.8276,1331156.75,11780.1482,34.0,14.0,147.0,,,actual,,,,,,,,,,,,,
,117.0,115.0,54.0,0.0,2.0,115.0,96.5812,1375306.84,11959.1899,52.0,13.0,145.0,,,actual,,,,,,,,,,,,,
,116.0,114.0,56.0,0.0,4.0,114.0,94.8276,1391470.87,12205.8848,57.0,14.0,148.0,,,actual,,,,,,,,,,,,,
,117.0,109.0,43.0,0.0,3.0,109.0,90.5983,1434777.79,13163.0989,48.0,13.0,148.0,,,actual,,,,,,,,,,,,,
,116.0,112.0,41.0,1.0,4.0,112.0,92.2414,1357586.85,12121.3111,38.0,14.0,160.0,,,actual,,,,,,,,,,,,,
,117.0,113.0,56.0,2.0,7.0,113.0,88.8889,1374313.46,12162.066,56.0,13.0,174.0,,,actual,,,,,,,,,,,,,
,117.0,112.0,63.0,0.0,6.0,112.0,90.5983,1412270.22,12609.5555,65.0,13.0,158.0,,,actual,,,,,,,,,,,,,
,117.0,114.0,31.0,0.0,6.0,114.0,92.3077,1364346.61,11967.9527,30.0,13.0,161.0,,,actual,,,,,,,,,,,,,
,115.0,107.0,34.0,0.0,7.0,107.0,86.9565,1300150.25,12150.9369,41.0,15.0,150.0,,,actual,,,,,,,,,,,,,
,116.0,105.0,32.0,0.0,7.0,105.0,84.4828,1314860.17,12522.4778,34.0,14.0,145.0,,,actual,,,,,,,,,,,,,
,118.0,116.0,57.0,0.0,7.0,116.0,92.3729,1349928.27,11637.3126,46.0,12.0,163.0,,,actual,,,,,,,,,,,,,
,117.0,117.0,45.0,1.0,16.0,117.0,85.4701,1272149.96,10873.0765,44.0,13.0,170.0,,,actual,,,,,,,,,,,,,
,117.0,117.0,47.0,2.0,8.0,117.0,91.453,1228765.13,10502.266,47.0,13.0,177.0,,,actual,,,,,,,,,,,,,
,116.0,103.0,55.0,0.0,6.0,103.0,83.6207,1177328.83,11430.3769,69.0,14.0,135.0,,,actual,,,,,,,,,,,,,
,118.0,116.0,49.0,0.0,2.0,116.0,96.6102,1412608.03,12177.6554,36.0,12.0,147.0,,,actual,,,,,,,,,,,,,
,118.0,114.0,48.0,0.0,2.0,114.0,94.9153,1377964.6,12087.4087,50.0,12.0,150.0,,,actual,,,,,,,,,,,,,
,116.0,111.0,51.0,0.0,7.0,111.0,89.6552,1436331.43,12939.9227,54.0,14.0,151.0,,,actual,,,,,,,,,,,,,
,119.0,117.0,58.0,0.0,3.0,117.0,95.7983,1431224.31,12232.6864,52.0,11.0,157.0,,,actual,,,,,,,,,,,,,
,117.0,105.0,66.0,1.0,4.0,105.0,85.4701,1211865.52,11541.5763,78.0,13.0,169.0,,,actual,,,,,,,,,,,,,
,114.0,107.0,69.0,1.0,7.0,107.0,86.8421,1240341.82,11591.9796,67.0,16.0,167.0,,,actual,,,,,,,,,,,,,
,117.0,114.0,42.0,1.0,7.0,114.0,90.5983,1307631.68,11470.4533,35.0,13.0,171.0,,,actual,,,,,,,,,,,,,
,116.0,116.0,51.0,2.0,5.0,116.0,93.9655,1382309.35,11916.4599,49.0,14.0,168.0,,,actual,,,,,,,,,,,,,
,116.0,108.0,38.0,0.0,5.0,108.0,88.7931,1279265.62,11845.052,46.0,16.0,145.0,,,actual,,,,,,,,,,,,,
,117.0,115.0,59.0,0.0,4.0,115.0,94.8718,1464244.05,12732.5569,52.0,13.0,153.0,,,actual,,,,,,,,,,,,,
,117.0,116.0,61.0,0.0,3.0,116.0,96.5812,1565441.39,13495.1843,60.0,13.0,188.0,,,actual,,,,,,,,,,,,,
,117.0,109.0,81.0,0.0,4.0,109.0,89.7436,1485978.66,13632.8317,88.0,13.0,172.0,,,actual,,,,,,,,,,,,,
,115.0,114.0,31.0,0.0,5.0,114.0,94.7826,1430704.53,12550.0397,26.0,15.0,189.0,,,actual,,,,,,,,,,,,,
,116.0,86.0,39.0,0.0,4.0,86.0,70.6897,1149913.78,13371.0904,67.0,14.0,137.0,,,actual,,,,,,,,,,,,,
,115.0,95.0,56.0,0.0,5.0,95.0,78.2609,1295077.1,13632.3905,47.0,15.0,156.0,,,actual,,,,,,,,,,,,,
,113.0,102.0,53.0,0.0,5.0,102.0,85.8407,1322570.85,12966.3808,46.0,17.0,171.0,,,actual,,,,,,,,,,,,,
,120.0,120.0,82.0,0.0,3.0,120.0,97.5,1530885.11,12757.3759,63.0,10.0,174.0,,,actual,,,,,,,,,,,,,
,111.0,103.0,45.0,0.0,4.0,103.0,89.1892,1275492.01,12383.4175,62.0,19.0,157.0,,,actual,,,,,,,,,,,,,
,115.0,81.0,35.0,0.0,6.0,81.0,65.2174,976966.54,12061.3153,57.0,15.0,134.0,,,actual,,,,,,,,,,,,,
,118.0,116.0,83.0,1.0,6.0,116.0,92.3729,1485268.35,12804.0375,48.0,12.0,192.0,,,actual,,,,,,,,,,,,,
,114.0,108.0,40.0,0.0,5.0,108.0,90.3509,1356431.17,12559.5478,48.0,16.0,181.0,,,actual,,,,,,,,,,,,,
,114.0,101.0,26.0,0.0,3.0,101.0,85.9649,1181490.4,11697.9247,33.0,17.0,169.0,,,actual,,,,,,,,,,,,,
,114.0,88.0,46.0,0.0,5.0,88.0,72.807,1038237.13,11798.1492,59.0,16.0,129.0,,,actual,,,,,,,,,,,,,
,110.0,68.0,37.0,0.0,4.0,68.0,58.1818,673584.56,9905.6552,58.0,20.0,109.0,,,actual,,,,,,,,,,,,,
,112.0,65.0,30.0,0.0,4.0,65.0,54.4643,658172.2,10125.7261,36.0,18.0,110.0,,,actual,,,,,,,,,,,,,
,108.0,79.0,50.0,0.0,4.0,79.0,69.4444,782896.89,9910.0872,38.0,22.0,141.0,,,actual,,,,,,,,,,,,,
,108.0,96.0,61.0,1.0,5.0,96.0,83.3333,1014175.89,10564.3321,46.0,23.0,181.0,,,actual,,,,,,,,,,,,,
,110.0,69.0,23.0,1.0,4.0,69.0,58.1818,669768.99,9706.7969,50.0,20.0,126.0,,,actual,,,,,,,,,,,,,
,110.0,70.0,36.0,1.0,5.0,70.0,58.1818,657656.18,9395.0882,36.0,21.0,117.0,,,actual,,,,,,,,,,,,,
,111.0,73.0,34.0,1.0,3.0,73.0,62.1622,659137.09,9029.2752,31.0,19.0,125.0,,,actual,,,,,,,,,,,,,
,112.0,78.0,46.0,2.0,3.0,78.0,65.1786,713526.39,9147.7742,41.0,19.0,132.0,,,actual,,,,,,,,,,,,,
,110.0,91.0,57.0,2.0,3.0,91.0,78.1818,881206.12,9683.5837,44.0,23.0,152.0,,,actual,,,,,,,,,,,,,
,110.0,86.0,44.0,2.0,3.0,86.0,73.6364,854548.9,9936.6151,49.0,20.0,160.0,,,actual,,,,,,,,,,,,,
,116.0,112.0,71.0,2.0,4.0,112.0,91.3793,1154644.32,10309.3242,45.0,14.0,212.0,,,actual,,,,,,,,,,,,,
,115.0,79.0,41.0,0.0,3.0,79.0,66.087,921684.11,11666.8874,76.0,15.0,147.0,,,actual,,,,,,,,,,,,,
,107.0,74.0,38.0,1.0,4.0,74.0,64.486,734352.43,9923.6814,43.0,24.0,123.0,,,actual,,,,,,,,,,,,,
,107.0,78.0,43.0,1.0,4.0,78.0,68.2243,746172.23,9566.3106,41.0,24.0,124.0,,,actual,,,,,,,,,,,,,
,107.0,77.0,47.0,0.0,4.0,77.0,68.2243,715668.72,9294.3989,48.0,23.0,132.0,,,actual,,,,,,,,,,,,,
,107.0,79.0,46.0,0.0,4.0,79.0,70.0935,770556.2,9753.8759,46.0,24.0,132.0,,,actual,,,,,,,,,,,,,
,107.0,64.0,26.0,0.0,5.0,64.0,55.1402,738643.07,11541.2979,42.0,23.0,102.0,,,actual,,,,,,,,,,,,,
,103.0,63.0,36.0,0.0,4.0,63.0,57.2816,763497.45,12119.0071,38.0,28.0,106.0,,,actual,,,,,,,,,,,,,
,103.0,73.0,46.0,1.0,4.0,73.0,66.0194,819470.69,11225.6258,36.0,27.0,117.0,,,actual,,,,,,,,,,,,,
,107.0,97.0,57.0,0.0,3.0,97.0,87.8505,1061855.48,10946.9637,36.0,23.0,150.0,,,actual,,,,,,,,,,,,,
,109.0,104.0,51.0,0.0,4.0,104.0,91.7431,1259034.65,12106.1024,44.0,21.0,151.0,,,actual,,,,,,,,,,,,,
,117.0,117.0,53.0,0.0,2.0,117.0,98.2906,1504211.2,12856.5059,40.0,13.0,156.0,,,actual,,,,,,,,,,,,,
,120.0,120.0,49.0,0.0,2.0,120.0,98.3333,1507579.24,12563.1603,46.0,10.0,178.0,,,actual,,,,,,,,,,,,,
,118.0,106.0,36.0,1.0,2.0,106.0,87.2881,1334128.01,12586.1133,50.0,12.0,160.0,,,actual,,,,,,,,,,,,,
,114.0,96.0,40.0,0.0,3.0,96.0,81.5789,1197855.0,12477.6562,50.0,17.0,149.0,,,actual,,,,,,,,,,,,,
,117.0,108.0,57.0,4.0,2.0,108.0,87.1795,1288705.38,11932.4572,45.0,13.0,167.0,,,actual,,,,,,,,,,,,,
,118.0,117.0,49.0,2.0,2.0,117.0,95.7627,1489154.69,12727.8178,40.0,12.0,168.0,,,actual,,,,,,,,,,,,,
,120.0,118.0,50.0,1.0,3.0,118.0,95.0,1498334.04,12697.7461,49.0,10.0,163.0,,,actual,,,,,,,,,,,,,
,116.0,100.0,38.0,0.0,4.0,100.0,82.7586,1171855.17,11718.5517,56.0,14.0,134.0,,,actual,,,,,,,,,,,,,
,119.0,116.0,49.0,0.0,3.0,116.0,94.958,1325770.11,11429.0526,33.0,11.0,156.0,,,actual,,,,,,,,,,,,,
,114.0,99.0,49.0,1.0,7.0,99.0,79.8246,1071430.25,10822.5277,66.0,18.0,147.0,,,actual,,,,,,,,,,,,,
,114.0,81.0,40.0,0.0,5.0,81.0,66.6667,854710.56,10551.9822,58.0,17.0,140.0,,,actual,,,,,,,,,,,,,
,110.0,71.0,36.0,0.0,5.0,71.0,60.0,766759.4,10799.4281,46.0,21.0,106.0,,,actual,,,,,,,,,,,,,
,110.0,64.0,27.0,1.0,5.0,64.0,52.7273,700257.05,10941.5164,34.0,20.0,91.0,,,actual,,,,,,,,,,,,,
,111.0,86.0,50.0,1.0,6.0,86.0,71.1712,989957.71,11511.1361,28.0,19.0,125.0,,,actual,,,,,,,,,,,,,
,109.0,78.0,26.0,0.0,7.0,78.0,65.1376,780289.47,10003.7111,35.0,22.0,118.0,,,actual,,,,,,,,,,,,,
,112.0,61.0,22.0,3.0,5.0,61.0,47.3214,666620.63,10928.207,40.0,20.0,87.0,,,actual,,,,,,,,,,,,,
,114.0,92.0,61.0,17.0,6.0,92.0,60.5263,827519.21,8994.774,32.0,16.0,139.0,,,actual,,,,,,,,,,,,,
,113.0,100.0,40.0,17.0,6.0,100.0,68.1416,1006123.24,10061.2324,33.0,17.0,149.0,,,actual,,,,,,,,,,,,,
,116.0,91.0,42.0,2.0,5.0,91.0,72.4138,1014661.87,11150.1304,51.0,15.0,131.0,,,actual,,,,,,,,,,,,,
,117.0,109.0,55.0,1.0,5.0,109.0,88.0342,1386436.39,12719.5999,37.0,13.0,152.0,,,actual,,,,,,,,,,,,,
,119.0,114.0,51.0,0.0,2.0,114.0,94.1176,1443391.19,12661.3262,45.0,11.0,141.0,,,actual,,,,,,,,,,,,,
,119.0,118.0,37.0,0.0,2.0,118.0,97.479,1525371.79,12926.8795,33.0,11.0,155.0,,,actual,,,,,,,,,,,,,
,120.0,118.0,29.0,0.0,3.0,118.0,95.8333,1448656.84,12276.7528,29.0,10.0,159.0,,,actual,,,,,,,,,,,,,
,120.0,119.0,36.0,0.0,2.0,119.0,97.5,1532358.27,12876.9602,35.0,10.0,173.0,,,actual,,,,,,,,,,,,,
,121.0,121.0,60.0,2.0,2.0,121.0,96.6942,1526782.32,12618.0357,60.0,9.0,189.0,,,actual,,,,,,,,,,,,,
,118.0,110.0,50.0,2.0,3.0,110.0,88.9831,1499626.34,13632.9667,62.0,13.0,173.0,,,actual,,,,,,,,,,,,,
2023-02-01,,,,,,,,,,,,,2023-02-01,2023-02-01,actual,Wednesday,116.0,37.0,0.0,2.0,118.0,97.48,1525371.79,13149.76,33.0,11.0,155.0,119.0
2023-02-02,,,,,,,,,,,,,2023-02-02,2023-02-02,actual,Thursday,115.0,29.0,0.0,3.0,118.0,95.83,1448656.84,12597.02,29.0,10.0,159.0,120.0
2023-02-03,,,,,,,,,,,,,2023-02-03,2023-02-03,actual,Friday,117.0,36.0,0.0,2.0,119.0,97.5,1532358.27,13097.08,35.0,10.0,173.0,120.0
2023-02-04,,,,,,,,,,,,,2023-02-04,2023-02-04,actual,Saturday,117.0,60.0,2.0,2.0,121.0,96.69,1526782.32,13049.42,60.0,9.0,189.0,121.0
2023-02-05,,,,,,,,,,,,,2023-02-05,2023-02-05,actual,Sunday,105.0,50.0,2.0,3.0,110.0,88.98,1499626.34,14282.16,62.0,13.0,173.0,118.0
2023-02-06,,,,,,,,,,,,,2023-02-06,2023-02-06,actual,Monday,97.0,74.0,4.0,3.0,104.0,82.2,1434910.17,14792.89,79.0,12.0,131.0,118.0
2023-02-07,,,,,,,,,,,,,2023-02-07,2023-02-07,actual,Tuesday,114.0,36.0,2.0,2.0,118.0,94.21,1499655.56,13154.87,22.0,9.0,148.0,121.0
2023-02-08,,,,,,,,,,,,,2023-02-08,2023-02-08,actual,Wednesday,113.0,35.0,2.0,2.0,117.0,92.62,1450795.07,12838.89,36.0,8.0,155.0,122.0
2023-02-09,,,,,,,,,,,,,2023-02-09,2023-02-09,actual,Thursday,117.0,44.0,2.0,2.0,121.0,96.69,1632785.45,13955.43,40.0,9.0,169.0,121.0
2023-02-10,,,,,,,,,,,,,2023-02-10,2023-02-10,actual,Friday,117.0,57.0,2.0,2.0,121.0,95.12,1572270.26,13438.21,58.0,7.0,185.0,123.0
2023-02-11,,,,,,,,,,,,,2023-02-11,2023-02-11,actual,Saturday,117.0,48.0,2.0,2.0,121.0,96.69,1503254.68,12848.33,48.0,9.0,186.0,121.0
2023-02-12,,,,,,,,,,,,,2023-02-12,2023-02-12,actual,Sunday,90.0,33.0,2.0,3.0,95.0,75.63,1174099.55,13045.55,60.0,12.0,145.0,119.0
2023-02-13,,,,,,,,,,,,,2023-02-13,2023-02-13,actual,Monday,106.0,61.0,1.0,3.0,110.0,92.17,1425061.42,13443.98,47.0,15.0,168.0,115.0
2023-02-14,,,,,,,,,,,,,2023-02-14,2023-02-14,actual,Tuesday,109.0,55.0,0.0,3.0,112.0,92.37,1442557.79,13234.48,53.0,12.0,167.0,118.0
2023-02-15,,,,,,,,,,,,,2023-02-15,2023-02-15,actual,Wednesday,110.0,55.0,0.0,2.0,112.0,94.02,1500529.82,13641.18,55.0,13.0,167.0,117.0
2023-02-16,,,,,,,,,,,,,2023-02-16,2023-02-16,actual,Thursday,114.0,61.0,2.0,3.0,119.0,95.0,1543518.57,13539.64,54.0,10.0,181.0,120.0
2023-02-17,,,,,,,,,,,,,2023-02-17,2023-02-17,actual,Friday,111.0,43.0,2.0,3.0,116.0,91.74,1516986.43,13666.54,46.0,9.0,184.0,121.0
2023-02-18,,,,,,,,,,,,,2023-02-18,2023-02-18,actual,Saturday,108.0,38.0,3.0,3.0,114.0,92.31,1548606.04,14338.94,40.0,14.0,179.0,117.0
2023-02-19,,,,,,,,,,,,,2023-02-19,2023-02-19,actual,Sunday,107.0,49.0,1.0,2.0,110.0,92.24,1536997.43,14364.46,53.0,14.0,173.0,116.0
2023-02-20,,,,,,,,,,,,,2023-02-20,2023-02-20,actual,Monday,106.0,53.0,1.0,4.0,111.0,92.17,1493532.6,14089.93,52.0,15.0,151.0,115.0
2023-02-21,,,,,,,,,,,,,2023-02-21,2023-02-21,actual,Tuesday,113.0,57.0,2.0,2.0,117.0,94.17,1437041.08,12717.18,51.0,10.0,185.0,120.0
2023-02-22,,,,,,,,,,,,,2023-02-22,2023-02-22,actual,Wednesday,110.0,47.0,1.0,2.0,113.0,92.44,1475567.04,13414.25,51.0,11.0,192.0,119.0
2023-02-23,,,,,,,,,,,,,2023-02-23,2023-02-23,actual,Thursday,115.0,46.0,0.0,3.0,118.0,97.46,1684227.2,14645.45,41.0,12.0,191.0,118.0
2023-02-24,,,,,,,,,,,,,2023-02-24,2023-02-24,actual,Friday,110.0,51.0,0.0,2.0,112.0,96.49,1507842.54,13707.66,57.0,17.0,180.0,114.0
2023-02-25,,,,,,,,,,,,,2023-02-25,2023-02-25,actual,Saturday,115.0,58.0,0.0,2.0,117.0,97.46,1543934.37,13425.52,53.0,12.0,188.0,118.0
2023-02-26,,,,,,,,,,,,,2023-02-26,2023-02-26,actual,Sunday,115.0,41.0,1.0,3.0,119.0,95.83,1523290.28,13246.0,41.0,10.0,179.0,120.0
2023-02-27,,,,,,,,,,,,,2023-02-27,2023-02-27,actual,Monday,117.0,45.0,0.0,2.0,119.0,96.69,1641285.47,14028.08,46.0,9.0,179.0,121.0
2023-02-28,,,,,,,,,,,,,2023-02-28,2023-02-28,actual,Tuesday,114.0,60.0,0.0,4.0,118.0,95.0,1601335.28,14046.8,62.0,10.0,173.0,120.0
2023-03-01,,,,,,,,,,,,,2023-03-01,2023-03-01,actual,Wednesday,117.0,48.0,1.0,1.0,119.0,96.69,1605824.8,13725.0,47.0,9.0,173.0,121.0
2023-03-02,,,,,,,,,,,,,2023-03-02,2023-03-02,actual,Thursday,113.0,63.0,1.0,3.0,117.0,94.96,1548426.26,13702.89,63.0,11.0,168.0,119.0
2023-03-03,,,,,,,,,,,,,2023-03-03,2023-03-03,actual,Friday,106.0,50.0,0.0,3.0,109.0,90.6,1479837.44,13960.73,57.0,14.0,168.0,117.0
2023-03-04,,,,,,,,,,,,,2023-03-04,2023-03-04,actual,Saturday,112.0,61.0,1.0,2.0,115.0,95.73,1432411.57,12789.39,55.0,13.0,173.0,117.0
2023-03-05,,,,,,,,,,,,,2023-03-05,2023-03-05,actual,Sunday,102.0,56.0,3.0,3.0,108.0,87.18,1385252.9,13580.91,64.0,14.0,168.0,117.0
2023-03-06,,,,,,,,,,,,,2023-03-06,2023-03-06,actual,Monday,80.0,34.0,3.0,4.0,87.0,68.97,1008295.61,12603.7,55.0,15.0,128.0,116.0
2023-03-07,,,,,,,,,,,,,2023-03-07,2023-03-07,actual,Tuesday,94.0,63.0,0.0,3.0,97.0,82.46,1173581.26,12484.91,54.0,16.0,164.0,114.0
2023-03-08,,,,,,,,,,,,,2023-03-08,2023-03-08,actual,Wednesday,82.0,32.0,0.0,4.0,86.0,72.57,1041306.02,12698.85,43.0,17.0,137.0,113.0
2023-03-09,,,,,,,,,,,,,2023-03-09,2023-03-09,actual,Thursday,101.0,49.0,0.0,3.0,104.0,88.6,1312568.07,12995.72,32.0,16.0,163.0,114.0
2023-03-10,,,,,,,,,,,,,2023-03-10,2023-03-10,actual,Friday,103.0,60.0,1.0,3.0,107.0,89.57,1390914.6,13504.03,58.0,17.0,171.0,115.0
2023-03-11,,,,,,,,,,,,,2023-03-11,2023-03-11,actual,Saturday,116.0,61.0,2.0,2.0,120.0,96.67,1513401.02,13046.56,48.0,10.0,198.0,120.0
2023-03-12,,,,,,,,,,,,,2023-03-12,2023-03-12,actual,Sunday,111.0,61.0,1.0,2.0,114.0,94.07,1491627.65,13438.09,67.0,12.0,160.0,118.0
2023-03-13,,,,,,,,,,,,,2023-03-13,2023-03-13,actual,Monday,117.0,41.0,2.0,2.0,121.0,96.69,1584595.23,13543.55,34.0,9.0,172.0,121.0
2023-03-14,,,,,,,,,,,,,2023-03-14,2023-03-14,actual,Tuesday,114.0,48.0,3.0,2.0,119.0,95.0,1599292.77,14028.88,50.0,10.0,179.0,120.0
